,0
15175,LN890280.1
15176,LN907867.1
15177,LN908359.1
15178,LN908685.1
15179,LN996282.1
15180,LR025742.1
15181,LR025743.1
15182,LR031349.1
15183,LR131271.1
15184,LR131272.1
15185,LR134002.1
15186,LR134242.1
15187,LR134253.1
15188,LR134290.1
15189,LR134365.1
15190,LR134378.1
15191,LR134387.1
15192,LR134391.1
15193,LR134393.1
15194,LR134408.1
15195,LR134477.1
15196,LR134479.1
15197,LR134482.1
15198,LR134484.1
15199,LR134487.1
15200,LR134504.1
15201,LR134521.1
15202,LR215145.1
15203,LR215977.1
15204,LR556653.1
15205,LR588407.1
15206,LR595855.1
15207,LS398110.1
15208,LS483346.1
15209,LS483364.1
15210,LS483385.1
15211,LS483440.1
15212,LT007478.1
15213,LT009480.1
15214,LT158084.1
15215,LT158151.1
15216,LT169262.1
15217,LT169907.1
15218,LT170069.1
15219,LT218282.1
15220,LT218976.1
15221,LT219301.1
15222,LT219314.1
15223,LT219420.1
15224,LT219421.1
15225,LT219422.1
15226,LT219423.1
15227,LT219424.1
15228,LT219425.1
15229,LT555974.1
15230,LT555975.1
15231,LT555976.1
15232,LT555980.1
15233,LT556005.1
15234,LT556013.1
15235,LT556016.1
15236,LT573238.1
15237,LT573742.1
15238,LT573935.1
15239,LT573985.1
15240,LT598653.1
15241,LT603067.1
15242,LT607802.1
15243,LT607803.1
15244,LT625907.1
15245,LT627736.1
15246,LT629688.1
15247,LT629692.1
15248,LT629695.1
15249,LT629701.1
15250,LT629703.1
15251,LT629710.1
15252,LT629711.1
15253,LT629734.1
15254,LT629735.1
15255,LT629742.1
15256,LT629743.1
15257,LT629749.1
15258,LT629750.1
15259,LT629755.1
15260,LT629757.1
15261,LT629765.1
15262,LT629783.1
15263,LT629791.1
15264,LT629795.1
15265,LT629797.1
15266,LT629799.1
15267,LT629801.1
15268,LT629867.1
15269,LT635455.1
15270,LT670817.1
15271,LT670818.1
15272,LT670844.1
15273,LT670845.1
15274,LT670849.1
15275,LT671519.1
15276,LT675906.1
15277,LT677823.1
15278,LT684099.1
15279,LT689691.1
15280,LT690601.1
15281,LT690652.1
15282,LT696662.1
15283,LT702052.1
15284,LT703295.1
15285,LT703296.1
15286,LT703297.1
15287,LT707063.1
15288,LT720282.1
15289,LT721697.1
15290,LT795008.1
15291,LT795738.1
15292,LT796768.1
15293,LT799838.1
15294,LT800121.1
15295,LT800228.1
15296,LT821130.1
15297,LT821134.1
15298,LT837803.1
15299,LT840185.1
15300,LT842503.1
15301,LT843857.1
15302,LT857484.1
15303,LT857493.1
15304,LT857692.1
15305,LT857725.1
15306,LT858390.1
15307,LT859324.1
15308,LT859901.1
15309,LT859959.1
15310,LT896890.1
15311,LT897481.1
15312,LT900504.1
15313,LT900505.1
15314,LT900506.1
15315,LT900510.1
15316,LT900513.1
15317,LT900514.1
15318,LT900515.1
15319,LT900518.1
15320,LT906441.1
15321,LT906445.1
15322,LT906467.1
15323,LT906468.1
15324,LT907988.1
15325,LT960614.1
15326,LT963438.1
15327,LT963442.1
15328,LT986219.1
15329,M10588.1
15330,M11223.1
15331,M11224.1
15332,M11543.1
15333,M11544.1
15334,M11927.1
15335,M15752.1
15336,M16169.1
15337,M16170.1
15338,M16173.1
15339,M16204.1
15340,M17569.1
15341,M22508.1
15342,M22509.1
15343,M22510.1
15344,M22512.1
15345,M22516.1
15346,M22518.1
15347,M22519.1
15348,M23035.1
15349,M23040.1
15350,M23411.1
15351,M24481.1
15352,M25429.1
15353,M25458.1
15354,M25600.1
15355,M26757.1
15356,M27245.1
15357,M28673.1
15358,M29560.1
15359,M29574.1
15360,M32021.1
15361,M33908.1
15362,M34133.1
15363,M34768.1
15364,M34770.1
15365,M34773.1
15366,M34774.1
15367,M34775.1
15368,M35017.1
15369,M35568.1
15370,M35799.1
15371,M35803.1
15372,M37693.1
15373,M38242.1
15374,M54920.1
15375,M54921.1
15376,M55236.1
15377,M55343.1
15378,M55486.1
15379,M55492.1
15380,M55496.1
15381,M58682.1
15382,M58731.1
15383,M58798.1
15384,M58802.1
15385,M58805.1
15386,M58812.1
15387,M58814.1
15388,M58820.1
15389,M58823.1
15390,M58835.1
15391,M58836.1
15392,M58838.1
15393,M58839.1
15394,M59056.1
15395,M59057.1
15396,M59058.1
15397,M59059.1
15398,M59060.1
15399,M59064.1
15400,M59068.1
15401,M59106.1
15402,M59118.1
15403,M59148.1
15404,M59154.1
15405,M59156.1
15406,M59157.1
15407,M59284.1
15408,M59296.1
15409,M59339.1
15410,M59459.1
15411,M60671.1
15412,M60682.1
15413,M60935.1
15414,M61006.1
15415,M61903.1
15416,M62806.2
15417,M62807.1
15418,M63183.1
15419,M63251.1
15420,M74485.1
15421,M75074.1
15422,M75082.1
15423,M83797.1
15424,M83800.1
15425,M83801.1
15426,M83802.1
15427,M83803.1
15428,M83804.1
15429,M83808.1
15430,M84776.1
15431,M84785.1
15432,M85090.1
15433,M85119.1
15434,M85122.1
15435,M85123.1
15436,M85124.1
15437,M87484.1
15438,M88466.1
15439,M93354.1
15440,M93356.1
15441,M93358.1
15442,M93664.1
15443,M94178.1
15444,M94259.1
15445,M94261.1
15446,M94728.1
15447,M95653.1
15448,M95654.1
15449,M95655.1
15450,M95656.1
15451,M96396.1
15452,M96402.1
15453,M96403.1
15454,M96404.1
15455,M96405.1
15456,M96745.1
15457,M99704.1
15458,MF007650.1
15459,MF007931.1
15460,MF009073.1
15461,MF010034.1
15462,MF010706.1
15463,MF010735.1
15464,MF011513.1
15465,MF012265.1
15466,MF012598.1
15467,MF012899.1
15468,MF013190.1
15469,MF034729.1
15470,MF076443.1
15471,MF076445.1
15472,MF076447.1
15473,MF082604.1
15474,MF087610.1
15475,MF088867.1
15476,MF089283.1
15477,MF090664.1
15478,MF090889.1
15479,MF091624.1
15480,MF091664.1
15481,MF091674.1
15482,MF120237.1
15483,MF141071.1
15484,MF175102.1
15485,MF187453.1
15486,MF200107.1
15487,MF200708.1
15488,MF202081.1
15489,MF202499.1
15490,MF204251.1
15491,MF204922.1
15492,MF206666.1
15493,MF207087.1
15494,MF208309.1
15495,MF210605.1
15496,MF216257.1
15497,MF225729.1
15498,MF228954.1
15499,MF291129.1
15500,MF295210.1
15501,MF296084.1
15502,MF357902.1
15503,MF361667.1
15504,MF361670.1
15505,MF363313.1
15506,MF363460.1
15507,MF363499.1
15508,MF363575.1
15509,MF363695.1
15510,MF363770.1
15511,MF364073.1
15512,MF364501.1
15513,MF364835.1
15514,MF364909.1
15515,MF365551.1
15516,MF365603.1
15517,MF365944.1
15518,MF366379.1
15519,MF366444.1
15520,MF366602.1
15521,MF366615.1
15522,MF367060.1
15523,MF367450.1
15524,MF367909.1
15525,MF369762.1
15526,MF378218.1
15527,MF378228.1
15528,MF378268.1
15529,MF378286.1
15530,MF378447.1
15531,MF378516.1
15532,MF378546.1
15533,MF399885.1
15534,MF399901.1
15535,MF399920.1
15536,MF400331.1
15537,MF400388.1
15538,MF400414.1
15539,MF400423.1
15540,MF400437.1
15541,MF400441.1
15542,MF400502.1
15543,MF400508.1
15544,MF400509.1
15545,MF400535.1
15546,MF400553.1
15547,MF400682.1
15548,MF400712.1
15549,MF400741.1
15550,MF407022.1
15551,MF491027.1
15552,MF491286.1
15553,MF494149.1
15554,MF507075.1
15555,MF525495.1
15556,MF526143.1
15557,MF551759.1
15558,MF553310.1
15559,MF556496.1
15560,MF557376.1
15561,MF557468.1
15562,MF557731.1
15563,MF557774.1
15564,MF561148.1
15565,MF562164.1
15566,MF562988.1
15567,MF563299.1
15568,MF601364.1
15569,MF613576.1
15570,MF627686.1
15571,MF628433.1
15572,MF628778.1
15573,MF642813.1
15574,MF642852.1
15575,MF644372.1
15576,MF645399.1
15577,MF646043.1
15578,MF646314.1
15579,MF647140.1
15580,MF647424.1
15581,MF647794.1
15582,MF648215.1
15583,MF648752.1
15584,MF648801.1
15585,MF649057.1
15586,MF650226.1
15587,MF650519.1
15588,MF651600.1
15589,MF652681.1
15590,MF653143.1
15591,MF653532.1
15592,MF653600.1
15593,MF656355.1
15594,MF656565.1
15595,MF656824.1
15596,MF659623.1
15597,MF659961.1
15598,MF660100.1
15599,MF661431.1
15600,MF670972.1
15601,MF671011.1
15602,MF671036.1
15603,MF671195.1
15604,MF671228.1
15605,MF671235.1
15606,MF671388.1
15607,MF671679.1
15608,MF673132.1
15609,MF678891.1
15610,MF682294.1
15611,MF765458.1
15612,MF767922.1
15613,MF774778.1
15614,MF782429.1
15615,MF801165.1
15616,MF818390.1
15617,MF828438.1
15618,MF895698.1
15619,MF895807.1
15620,MF896037.1
15621,MF896237.1
15622,MF897805.1
15623,MF898191.1
15624,MF928709.1
15625,MF966472.1
15626,MF967201.1
15627,MF994031.1
15628,MG005459.1
15629,MG007159.1
15630,MG007301.1
15631,MG007545.1
15632,MG007571.1
15633,MG007585.1
15634,MG016393.1
15635,MG041395.1
15636,MG051776.1
15637,MG052415.1
15638,MG052499.1
15639,MG052521.1
15640,MG052549.1
15641,MG052563.1
15642,MG052585.1
15643,MG066313.1
15644,MG066321.1
15645,MG182761.1
15646,MG182770.1
15647,MG182774.1
15648,MG196031.1
15649,MG232245.1
15650,MG238555.1
15651,MG238595.1
15652,MG239393.1
15653,MG270203.1
15654,MG275100.1
15655,MG275750.1
15656,MG275913.1
15657,MG275939.1
15658,MG276567.1
15659,MG277122.1
15660,MG277540.1
15661,MG277809.1
15662,MG278534.1
15663,MG278737.1
15664,MG278813.1
15665,MG283757.1
15666,MG284426.1
15667,MG286032.1
15668,MG332574.1
15669,MG369471.1
15670,MG390111.1
15671,MG390321.1
15672,MG391798.1
15673,MG392558.1
15674,MG394862.1
15675,MG396223.1
15676,MG396291.1
15677,MG430432.1
15678,MG489479.1
15679,MG494130.1
15680,MG558595.1
15681,MG558610.1
15682,MG559320.1
15683,MG564472.1
15684,MG571774.1
15685,MG571775.1
15686,MG579068.1
15687,MG579650.1
15688,MG580109.1
15689,MG594624.1
15690,MG641128.1
15691,MG647770.1
15692,MG647771.1
15693,MG647772.1
15694,MG647773.1
15695,MG696960.1
15696,MG729837.1
15697,MG729969.1
15698,MG730024.1
15699,MG730026.1
15700,MG738230.1
15701,MG773918.1
15702,MG774301.1
15703,MG786619.1
15704,MG801146.1
15705,MG801456.1
15706,MG801522.1
15707,MG801673.1
15708,MG801793.1
15709,MG802619.1
15710,MG802777.1
15711,MG802779.1
15712,MG803087.1
15713,MG804103.1
15714,MG805305.1
15715,MG807404.1
15716,MG810501.1
15717,MG810545.1
15718,MG810766.1
15719,MG811294.1
15720,MG813817.1
15721,MG856369.1
15722,MG858057.1
15723,MG858147.1
15724,MG858425.1
15725,MG875218.1
15726,MG880721.1
15727,MG880725.1
15728,MG880726.1
15729,MG906816.1
15730,MG910489.1
15731,MG928813.1
15732,MG928846.1
15733,MG928849.1
15734,MG928870.1
15735,MG928874.1
15736,MG928882.1
15737,MG928891.1
15738,MG928896.1
15739,MG928909.1
15740,MG928921.1
15741,MG928967.1
15742,MG928970.1
15743,MG928984.1
15744,MG929032.1
15745,MG929036.1
15746,MG929041.1
15747,MG929557.1
15748,MG968507.1
15749,MG968516.1
15750,MG968520.1
15751,MG968531.1
15752,MG980287.1
15753,MH024575.1
15754,MH031289.1
15755,MH046531.1
15756,MH046537.1
15757,MH047473.1
15758,MH047474.1
15759,MH050463.1
15760,MH050541.1
15761,MH050545.1
15762,MH057537.1
15763,MH057539.1
15764,MH096077.1
15765,MH096137.1
15766,MH096233.1
15767,MH097126.1
15768,MH097248.1
15769,MH097318.1
15770,MH098111.1
15771,MH098240.1
15772,MH098264.1
15773,MH098631.1
15774,MH098870.1
15775,MH099234.1
15776,MH100087.1
15777,MH100109.1
15778,MH100158.1
15779,MH100350.1
15780,MH101457.1
15781,MH102515.1
15782,MH102618.1
15783,MH104298.1
15784,MH147365.1
15785,MH148564.1
15786,MH148603.1
15787,MH149511.1
15788,MH168075.1
15789,MH196617.1
15790,MH201268.1
15791,MH202883.1
15792,MH214355.1
15793,MH217009.1
15794,MH217208.1
15795,MH222394.1
15796,MH223116.1
15797,MH226308.1
15798,MH227027.1
15799,MH228058.1
15800,MH228489.1
15801,MH229467.1
15802,MH244248.1
15803,MH256544.1
15804,MH312869.1
15805,MH313096.1
15806,MH315322.1
15807,MH315372.1
15808,MH315601.1
15809,MH337733.1
15810,MH346504.1
15811,MH349085.1
15812,MH349089.1
15813,MH410142.1
15814,MH421105.1
15815,MH425510.1
15816,MH462600.1
15817,MH467893.1
15818,MH517372.1
15819,MH517420.1
15820,MH525420.1
15821,MH526266.1
15822,MH527978.1
15823,MH529143.1
15824,MH553082.1
15825,MH574520.1
15826,MH574529.1
15827,MH586609.1
15828,MH627240.1
15829,MH682683.1
15830,MH682684.1
15831,MH682886.1
15832,MH682895.1
15833,MH683745.1
15834,MH683787.1
15835,MH688862.1
15836,MH698951.1
15837,MH728087.1
15838,MH728272.1
15839,MH883516.1
15840,MH912256.1
15841,MH912882.1
15842,MH970581.1
15843,MH977556.1
15844,MH977625.1
15845,MH995113.1
15846,MK000663.1
15847,MK000667.1
15848,MK000675.1
15849,MK100420.1
15850,MK110950.1
15851,MK139949.1
15852,MK156180.1
15853,MK156193.1
15854,MK163241.1
15855,MK242920.1
15856,MK243162.1
15857,MK255078.1
15858,MK263736.1
15859,MK273962.1
15860,MK274951.1
15861,MK324314.1
15862,MK330556.1
15863,MK330569.1
15864,MK433615.1
15865,MK530168.1
15866,MK590244.1
15867,MK590287.1
15868,MK616010.1
15869,MK675107.1
15870,MK685197.1
15871,MK724861.1
15872,MK724878.1
15873,MK725105.1
15874,MK726422.1
15875,MK726496.1
15876,MK726516.1
15877,MK727153.1
15878,MK727970.1
15879,MK728198.1
15880,MK728277.1
15881,MK728290.1
15882,MK729509.1
15883,MK736240.1
15884,MK804165.1
15885,MK849617.1
15886,MK863256.1
15887,MK968453.1
15888,MK968455.1
15889,MK968456.1
15890,MK968464.1
15891,MK968470.1
15892,MK968471.1
15893,MK968482.1
15894,MK968511.1
15895,MK968512.1
15896,MK969139.1
15897,MN031350.1
15898,MN122291.1
15899,MN128404.1
15900,MN150129.1
15901,NC_040814.1
15902,NR_024663.1
15903,NR_024678.1
15904,NR_024698.1
15905,NR_024710.1
15906,NR_024727.1
15907,NR_024794.1
15908,NR_024841.1
15909,NR_024842.1
15910,NR_024846.1
15911,NR_024849.1
15912,NR_024856.1
15913,NR_024905.1
15914,NR_024907.1
15915,NR_024936.1
15916,NR_024942.1
15917,NR_024943.1
15918,NR_024975.1
15919,NR_024976.1
15920,NR_024998.1
15921,NR_025008.1
15922,NR_025011.1
15923,NR_025041.1
15924,NR_025043.1
15925,NR_025045.1
15926,NR_025046.1
15927,NR_025105.1
15928,NR_025211.1
15929,NR_025269.1
15930,NR_025273.1
15931,NR_025274.1
15932,NR_025276.1
15933,NR_025277.1
15934,NR_025366.1
15935,NR_025375.1
15936,NR_025386.1
15937,NR_025398.1
15938,NR_025402.1
15939,NR_025419.1
15940,NR_025420.1
15941,NR_025428.1
15942,NR_025435.1
15943,NR_025441.1
15944,NR_025458.1
15945,NR_025459.1
15946,NR_025469.1
15947,NR_025507.1
15948,NR_025533.1
15949,NR_025534.1
15950,NR_025537.1
15951,NR_025538.1
15952,NR_025541.1
15953,NR_025552.1
15954,NR_025553.1
15955,NR_025556.1
15956,NR_025643.1
15957,NR_025644.1
15958,NR_025702.1
15959,NR_025728.1
15960,NR_025755.1
15961,NR_025777.1
15962,NR_025819.1
15963,NR_025829.1
15964,NR_025833.1
15965,NR_025834.1
15966,NR_025837.1
15967,NR_025838.1
15968,NR_025839.1
15969,NR_025840.1
15970,NR_025841.1
15971,NR_025864.1
15972,NR_025889.1
15973,NR_025891.1
15974,NR_025892.1
15975,NR_025893.1
15976,NR_025898.1
15977,NR_025902.1
15978,NR_025903.1
15979,NR_025904.1
15980,NR_025916.1
15981,NR_025922.1
15982,NR_025923.1
15983,NR_025925.1
15984,NR_025930.1
15985,NR_025934.1
15986,NR_025947.1
15987,NR_025953.1
15988,NR_025976.1
15989,NR_026021.1
15990,NR_026022.1
15991,NR_026023.1
15992,NR_026045.1
15993,NR_026049.1
15994,NR_026060.1
15995,NR_026084.1
15996,NR_026090.1
15997,NR_026091.1
15998,NR_026094.1
15999,NR_026095.1
16000,NR_026108.1
16001,NR_026115.1
16002,NR_026116.1
16003,NR_026119.1
16004,NR_026144.1
16005,NR_026147.1
16006,NR_026152.1
16007,NR_026156.1
16008,NR_026157.1
16009,NR_026158.1
16010,NR_026159.1
16011,NR_026160.1
16012,NR_026161.1
16013,NR_026162.1
16014,NR_026164.1
16015,NR_026165.1
16016,NR_026171.1
16017,NR_026176.1
16018,NR_026180.1
16019,NR_026187.1
16020,NR_026188.1
16021,NR_026189.1
16022,NR_026194.1
16023,NR_026195.1
16024,NR_026196.1
16025,NR_026198.1
16026,NR_026199.1
16027,NR_026200.1
16028,NR_026206.1
16029,NR_026207.1
16030,NR_026208.1
16031,NR_026209.1
16032,NR_026213.1
16033,NR_026214.1
16034,NR_026215.1
16035,NR_026227.1
16036,NR_026228.1
16037,NR_026234.1
16038,NR_026235.1
16039,NR_026236.1
16040,NR_026238.1
16041,NR_026239.1
16042,NR_026240.1
16043,NR_026254.1
16044,NR_026256.1
16045,NR_026268.1
16046,NR_026269.1
16047,NR_026272.1
16048,NR_026275.1
16049,NR_026276.1
16050,NR_026304.1
16051,NR_026305.1
16052,NR_026306.1
16053,NR_026308.1
16054,NR_026309.1
16055,NR_026310.1
16056,NR_026333.1
16057,NR_026337.1
16058,NR_026339.1
16059,NR_026340.1
16060,NR_026358.1
16061,NR_026360.1
16062,NR_026362.1
16063,NR_026365.1
16064,NR_026369.1
16065,NR_026373.1
16066,NR_026374.1
16067,NR_026387.1
16068,NR_026395.1
16069,NR_026396.1
16070,NR_026399.1
16071,NR_026401.1
16072,NR_026402.1
16073,NR_026412.1
16074,NR_026424.1
16075,NR_026430.1
16076,NR_026431.1
16077,NR_026448.1
16078,NR_026450.1
16079,NR_026452.1
16080,NR_026464.1
16081,NR_026470.1
16082,NR_026473.1
16083,NR_026477.1
16084,NR_026478.1
16085,NR_026482.1
16086,NR_026483.1
16087,NR_026487.1
16088,NR_026491.1
16089,NR_026498.1
16090,NR_026508.1
16091,NR_026519.1
16092,NR_026536.1
16093,NR_026537.1
16094,NR_027198.1
16095,NR_027204.1
16096,NR_027551.1
16097,NR_027578.1
16098,NR_027581.1
16099,NR_027594.1
16100,NR_027595.1
16101,NR_027599.1
16102,NR_027604.1
16103,NR_027607.1
16104,NR_027613.1
16105,NR_027615.1
16106,NR_028010.1
16107,NR_028013.1
16108,NR_028600.1
16109,NR_028626.1
16110,NR_028636.1
16111,NR_028691.1
16112,NR_028716.1
16113,NR_028717.1
16114,NR_028718.1
16115,NR_028931.1
16116,NR_028932.1
16117,NR_028935.1
16118,NR_028950.1
16119,NR_028962.1
16120,NR_028966.1
16121,NR_028981.1
16122,NR_029001.1
16123,NR_029004.1
16124,NR_029045.1
16125,NR_029078.1
16126,NR_029119.1
16127,NR_029123.1
16128,NR_029137.1
16129,NR_029202.1
16130,NR_029203.1
16131,NR_029217.1
16132,NR_029219.1
16133,NR_029220.1
16134,NR_029245.1
16135,NR_029252.1
16136,NR_029262.1
16137,NR_029264.1
16138,NR_029265.1
16139,NR_029272.1
16140,NR_029274.1
16141,NR_029279.1
16142,NR_029291.1
16143,NR_029297.1
16144,NR_029327.1
16145,NR_029329.1
16146,NR_029370.1
16147,NR_036767.1
16148,NR_036771.1
16149,NR_036775.1
16150,NR_036777.1
16151,NR_036794.1
16152,NR_036800.1
16153,NR_036801.1
16154,NR_036802.1
16155,NR_036813.1
16156,NR_036825.1
16157,NR_036826.1
16158,NR_036836.1
16159,NR_036857.1
16160,NR_036873.1
16161,NR_036874.1
16162,NR_036877.1
16163,NR_036892.1
16164,NR_036895.1
16165,NR_036897.1
16166,NR_036900.1
16167,NR_036902.1
16168,NR_036915.1
16169,NR_036916.1
16170,NR_036955.1
16171,NR_036956.1
16172,NR_036980.1
16173,NR_036982.1
16174,NR_037011.1
16175,NR_037015.1
16176,NR_037020.1
16177,NR_037021.1
16178,NR_037022.1
16179,NR_037025.1
16180,NR_037033.1
16181,NR_037034.1
16182,NR_037035.1
16183,NR_037037.1
16184,NR_037038.1
16185,NR_037039.1
16186,NR_037040.1
16187,NR_037075.1
16188,NR_037076.1
16189,NR_037077.1
16190,NR_037078.1
16191,NR_037124.1
16192,NR_037134.1
16193,NR_040800.1
16194,NR_040807.1
16195,NR_040826.1
16196,NR_040839.1
16197,NR_040880.1
16198,NR_040901.1
16199,NR_040903.1
16200,NR_040904.1
16201,NR_040910.1
16202,NR_041004.1
16203,NR_041027.1
16204,NR_041056.1
16205,NR_041365.1
16206,NR_041383.1
16207,NR_041487.1
16208,NR_041688.1
16209,NR_041752.1
16210,NR_041935.1
16211,NR_041939.1
16212,NR_041940.1
16213,NR_041941.1
16214,NR_041947.1
16215,NR_041964.1
16216,NR_041965.1
16217,NR_041983.1
16218,NR_041991.1
16219,NR_042128.1
16220,NR_042134.1
16221,NR_042170.1
16222,NR_042187.1
16223,NR_042208.1
16224,NR_042209.1
16225,NR_042216.1
16226,NR_042258.1
16227,NR_042259.1
16228,NR_042261.1
16229,NR_042368.1
16230,NR_042390.1
16231,NR_042501.1
16232,NR_042502.1
16233,NR_042562.1
16234,NR_042858.1
16235,NR_043014.1
16236,NR_043056.1
16237,NR_043070.1
16238,NR_043131.1
16239,NR_043215.1
16240,NR_043226.1
16241,NR_043227.1
16242,NR_043243.1
16243,NR_043264.1
16244,NR_043279.1
16245,NR_043282.1
16246,NR_043391.1
16247,NR_043392.1
16248,NR_043393.1
16249,NR_043405.1
16250,NR_043406.1
16251,NR_043412.1
16252,NR_043437.1
16253,NR_043444.1
16254,NR_043460.1
16255,NR_043472.1
16256,NR_043473.1
16257,NR_043482.1
16258,NR_043675.1
16259,NR_043739.1
16260,NR_043849.1
16261,NR_043929.1
16262,NR_044191.1
16263,NR_044230.1
16264,NR_044491.1
16265,NR_044497.1
16266,NR_044542.1
16267,NR_044629.1
16268,NR_044635.1
16269,NR_044679.1
16270,NR_044742.1
16271,NR_044744.1
16272,NR_044771.1
16273,NR_044777.1
16274,NR_044805.1
16275,NR_044815.1
16276,NR_044818.1
16277,NR_044822.1
16278,NR_044833.1
16279,NR_044834.1
16280,NR_044862.1
16281,NR_044865.1
16282,NR_044871.1
16283,NR_044881.1
16284,NR_044894.1
16285,NR_044895.1
16286,NR_044902.1
16287,NR_044922.1
16288,NR_044932.1
16289,NR_044933.1
16290,NR_044938.1
16291,NR_044944.1
16292,NR_044945.1
16293,NR_044951.1
16294,NR_044973.1
16295,NR_044981.2
16296,NR_044984.2
16297,NR_075145.1
16298,NR_075244.1
16299,NR_075266.1
16300,NR_075286.1
16301,NR_075368.1
16302,NR_075383.1
16303,NR_075389.1
16304,NR_075397.1
16305,NR_075428.1
16306,NR_075484.1
16307,NR_075498.1
16308,NR_075556.1
16309,NR_075560.1
16310,NR_075579.1
16311,NR_075581.1
16312,NR_075641.1
16313,NR_075667.1
16314,NR_075712.1
16315,NR_075828.1
16316,NR_075944.1
16317,NR_075966.1
16318,NR_076052.1
16319,NR_076082.1
16320,NR_076089.1
16321,NR_076096.1
16322,NR_076126.1
16323,NR_076134.1
16324,NR_076221.1
16325,NR_076241.1
16326,NR_076269.1
16327,NR_076270.1
16328,NR_076278.1
16329,NR_076281.1
16330,NR_076290.1
16331,NR_076300.1
16332,NR_076305.1
16333,NR_076309.1
16334,NR_076313.1
16335,NR_076315.1
16336,NR_076335.1
16337,NR_076341.1
16338,NR_076347.1
16339,NR_076374.1
16340,NR_076394.1
16341,NR_076397.1
16342,NR_076403.1
16343,NR_076404.1
16344,NR_076413.1
16345,NR_076418.1
16346,NR_076422.1
16347,NR_076424.1
16348,NR_076429.1
16349,NR_076432.1
16350,NR_076442.1
16351,NR_076449.1
16352,NR_076458.1
16353,NR_076476.1
16354,NR_076488.1
16355,NR_076508.1
16356,NR_076520.1
16357,NR_076538.1
16358,NR_076545.1
16359,NR_076557.1
16360,NR_076565.1
16361,NR_076569.1
16362,NR_076577.1
16363,NR_076587.1
16364,NR_076589.1
16365,NR_076603.1
16366,NR_076621.1
16367,NR_076651.1
16368,NR_076656.1
16369,NR_076660.1
16370,NR_076670.1
16371,NR_076678.1
16372,NR_076679.1
16373,NR_076683.1
16374,NR_076696.1
16375,NR_076711.1
16376,NR_076712.1
16377,NR_076721.1
16378,NR_076730.1
16379,NR_076733.1
16380,NR_076746.1
16381,NR_076761.1
16382,NR_076763.1
16383,NR_076765.1
16384,NR_076768.1
16385,NR_076771.1
16386,NR_076773.1
16387,NR_076798.1
16388,NR_076804.1
16389,NR_076807.1
16390,NR_076829.1
16391,NR_076839.1
16392,NR_076840.1
16393,NR_076850.1
16394,NR_076852.1
16395,NR_076853.1
16396,NR_076861.1
16397,NR_076865.1
16398,NR_076872.1
16399,NR_076873.1
16400,NR_076890.1
16401,NR_076894.1
16402,NR_076905.1
16403,NR_076911.1
16404,NR_076925.1
16405,NR_076938.1
16406,NR_076941.1
16407,NR_076943.1
16408,NR_076962.1
16409,NR_076965.1
