index,SAMPLE_100008_1,SAMPLE_100008_2,SAMPLE_100008_3,SAMPLE_100137_1,SAMPLE_100137_2,SAMPLE_100137_3,SAMPLE_100177_1,SAMPLE_100177_2,SAMPLE_100177_3,SAMPLE_100200_1,SAMPLE_100200_2,SAMPLE_100200_3,SAMPLE_100206_1,SAMPLE_100206_2,SAMPLE_100206_3,SAMPLE_100217_1,SAMPLE_100217_2,SAMPLE_100217_3,SAMPLE_100248_1,SAMPLE_100248_2,SAMPLE_100248_3,SAMPLE_100255_1,SAMPLE_100255_2,SAMPLE_100255_3,SAMPLE_100256_1,SAMPLE_100256_2,SAMPLE_100256_3,SAMPLE_100257_1,SAMPLE_100257_2,SAMPLE_100257_3,SAMPLE_100261_1,SAMPLE_100261_2,SAMPLE_100261_3,SAMPLE_100267_1,SAMPLE_100267_2,SAMPLE_100267_3,SAMPLE_100306_1,SAMPLE_100306_2,SAMPLE_100306_3,SAMPLE_100337_1,SAMPLE_100337_2,SAMPLE_100337_3
8286,379.0,282.0,3559.0,254.0,724,7045,6949.0,666.0,3307.0,230.0,204,2276,6450,10.0,4494,659,22.0,929.0,21.0,267.0,4.0,1724.0,10.0,380.0,3.0,6.0,2.0,81.0,395.0,602,7300.0,3215,1935,18.0,308.0,35.0,1355,124.0,196.0,3134.0,5616.0,7146.0
8287,381.0,282.0,3548.0,255.0,724,7022,6924.0,665.0,3279.0,230.0,199,2254,6447,10.0,4505,639,22.0,866.0,21.0,266.0,4.0,1681.0,10.0,378.0,3.0,7.0,2.0,93.0,418.0,593,7271.0,3209,1907,18.0,293.0,31.0,1349,123.0,198.0,3130.0,5612.0,7011.0
8288,383.0,278.0,3488.0,257.0,729,7038,6925.0,673.0,3264.0,231.0,203,2292,6526,10.0,4544,635,22.0,835.0,21.0,267.0,4.0,1679.0,11.0,373.0,3.0,7.0,2.0,102.0,425.0,574,7109.0,3176,1887,17.0,291.0,33.0,1353,122.0,195.0,3116.0,5499.0,6720.0
8289,383.0,277.0,3474.0,258.0,724,6956,6838.0,669.0,3173.0,232.0,201,2263,6531,9.0,4570,632,22.0,831.0,21.0,246.0,4.0,1614.0,10.0,370.0,2.0,6.0,2.0,102.0,425.0,575,6979.0,3157,1891,18.0,286.0,31.0,1305,118.0,184.0,3025.0,5124.0,6515.0
8290,373.0,272.0,3377.0,258.0,728,6994,6817.0,671.0,3145.0,232.0,200,2124,6527,9.0,4551,608,22.0,831.0,21.0,248.0,4.0,1552.0,10.0,361.0,3.0,6.0,2.0,102.0,334.0,519,6542.0,3126,1845,18.0,306.0,30.0,1354,121.0,152.0,3030.0,5069.0,6409.0
8291,377.0,268.0,3364.0,257.0,717,7116,6729.0,672.0,3143.0,228.0,198,2098,6494,11.0,4530,584,22.0,809.0,20.0,246.0,4.0,1515.0,9.0,320.0,2.0,6.0,2.0,102.0,328.0,518,6571.0,3110,1842,18.0,309.0,33.0,1363,122.0,151.0,3033.0,5066.0,6410.0
8292,375.0,265.0,3355.0,280.0,824,7822,6745.0,670.0,3158.0,232.0,199,2059,6497,9.0,4541,572,22.0,814.0,21.0,247.0,4.0,1503.0,10.0,322.0,3.0,6.0,2.0,101.0,332.0,513,6270.0,3116,1841,18.0,311.0,32.0,1365,124.0,153.0,3033.0,5068.0,6409.0
8293,368.0,266.0,3322.0,276.0,822,7746,6610.0,661.0,3088.0,231.0,192,2047,6428,11.0,4506,572,22.0,798.0,20.0,247.0,4.0,1498.0,10.0,321.0,3.0,6.0,2.0,101.0,333.0,514,6162.0,3086,1821,18.0,304.0,32.0,1344,121.0,127.0,3036.0,5074.0,6427.0
8294,364.0,269.0,3346.0,277.0,844,7810,6524.0,652.0,3109.0,229.0,188,2049,6355,11.0,4473,569,22.0,749.0,21.0,248.0,4.0,1505.0,10.0,322.0,3.0,6.0,2.0,101.0,334.0,489,6188.0,3091,1827,18.0,309.0,33.0,1296,120.0,123.0,3043.0,5080.0,6449.0
8295,364.0,267.0,3333.0,279.0,847,7794,6534.0,646.0,3116.0,197.0,189,2069,6003,10.0,4293,547,20.0,669.0,20.0,218.0,4.0,1508.0,10.0,322.0,2.0,6.0,2.0,74.0,270.0,485,6132.0,3079,1825,18.0,312.0,31.0,1328,121.0,127.0,3035.0,5065.0,6491.0
8296,365.0,266.0,3379.0,272.0,848,7755,6436.0,646.0,3105.0,198.0,188,2033,6013,11.0,4294,549,21.0,678.0,20.0,218.0,4.0,1491.0,10.0,321.0,3.0,6.0,2.0,74.0,274.0,487,5762.0,3083,1819,17.0,317.0,32.0,1317,119.0,126.0,3039.0,5067.0,6504.0
8297,364.0,262.0,3391.0,274.0,845,7721,6413.0,648.0,3105.0,201.0,183,2011,5983,10.0,4264,542,21.0,675.0,20.0,214.0,4.0,1482.0,9.0,320.0,2.0,6.0,2.0,74.0,271.0,487,5743.0,3064,1826,18.0,323.0,30.0,1318,123.0,130.0,3042.0,5069.0,6501.0
8298,353.0,264.0,3318.0,263.0,838,7628,6351.0,646.0,3044.0,199.0,182,2003,5926,9.0,4240,534,21.0,656.0,19.0,206.0,3.0,1430.0,9.0,314.0,2.0,6.0,2.0,73.0,271.0,486,5710.0,3050,1831,18.0,315.0,32.0,1306,122.0,130.0,3028.0,5044.0,6448.0
8299,350.0,262.0,3578.0,261.0,820,7600,6364.0,624.0,3003.0,137.0,35,1477,6011,11.0,4298,102,3.0,150.0,21.0,218.0,4.0,1411.0,8.0,314.0,2.0,6.0,1.0,74.0,212.0,487,5686.0,3014,1821,18.0,313.0,31.0,1286,113.0,129.0,2897.0,4956.0,6434.0
8300,356.0,250.0,3667.0,253.0,829,7603,6283.0,627.0,3013.0,137.0,67,2014,6164,10.0,4436,190,18.0,313.0,21.0,218.0,4.0,1452.0,8.0,309.0,6.0,6.0,1.0,73.0,213.0,484,5660.0,3009,1806,17.0,307.0,29.0,1152,110.0,125.0,2893.0,4992.0,6466.0
8301,353.0,246.0,3624.0,259.0,836,7574,6285.0,642.0,3018.0,137.0,68,2061,6350,11.0,4668,199,19.0,310.0,21.0,217.0,4.0,1511.0,8.0,323.0,33.0,6.0,1.0,74.0,216.0,483,5599.0,3016,1803,18.0,309.0,30.0,1267,104.0,120.0,2895.0,4985.0,6462.0
8302,337.0,237.0,3598.0,249.0,814,7327,6058.0,633.0,2923.0,134.0,65,2026,6212,10.0,4564,206,19.0,314.0,21.0,209.0,3.0,1507.0,8.0,312.0,34.0,6.0,1.0,74.0,207.0,474,5490.0,2870,1756,18.0,306.0,32.0,1221,108.0,122.0,2898.0,4956.0,6467.0
8303,356.0,253.0,3790.0,268.0,843,7798,6389.0,630.0,2998.0,136.0,71,2124,6355,11.0,4669,190,19.0,196.0,21.0,218.0,4.0,1562.0,8.0,384.0,34.0,6.0,1.0,74.0,216.0,489,5631.0,3048,1807,18.0,334.0,35.0,1334,117.0,134.0,2899.0,4967.0,6475.0
8304,356.0,253.0,3790.0,264.0,834,7708,6239.0,621.0,2906.0,135.0,76,2434,5839,10.0,4166,171,19.0,185.0,20.0,190.0,4.0,1563.0,7.0,379.0,35.0,5.0,1.0,69.0,211.0,479,5622.0,3027,1779,18.0,323.0,36.0,1329,119.0,138.0,2904.0,4972.0,6489.0
8305,358.0,253.0,3762.0,263.0,839,7568,6253.0,625.0,2923.0,137.0,171,2501,6406,11.0,4677,419,29.0,562.0,44.0,311.0,35.0,1563.0,9.0,385.0,41.0,6.0,1.0,54.0,210.0,488,5498.0,2670,1750,15.0,310.0,36.0,1338,119.0,137.0,2900.0,4903.0,6480.0
8306,361.0,253.0,3707.0,264.0,834,7553,6310.0,626.0,2949.0,136.0,172,2583,6450,10.0,4740,436,30.0,567.0,43.0,313.0,37.0,1563.0,9.0,387.0,60.0,6.0,1.0,69.0,214.0,672,5466.0,2660,1751,15.0,321.0,37.0,1387,124.0,175.0,2906.0,4899.0,6486.0
8307,344.0,239.0,3694.0,267.0,832,7659,6266.0,624.0,2946.0,133.0,170,2594,6368,11.0,4722,427,29.0,555.0,42.0,313.0,37.0,1555.0,9.0,381.0,59.0,6.0,1.0,81.0,210.0,786,5484.0,2665,1783,17.0,335.0,31.0,1387,123.0,180.0,2904.0,4894.0,6481.0
8308,352.0,239.0,3739.0,267.0,846,7822,6288.0,622.0,2972.0,155.0,170,2619,6351,10.0,4741,437,29.0,562.0,43.0,322.0,37.0,1558.0,9.0,424.0,56.0,6.0,1.0,90.0,214.0,784,5428.0,2659,1805,17.0,344.0,34.0,1428,126.0,183.0,3078.0,5062.0,6744.0
8309,351.0,242.0,3743.0,269.0,857,7896,6323.0,627.0,2958.0,155.0,175,2816,6297,11.0,4737,456,31.0,568.0,44.0,363.0,37.0,1563.0,9.0,430.0,110.0,6.0,1.0,91.0,206.0,789,5521.0,2688,1816,18.0,341.0,35.0,1469,128.0,181.0,3082.0,5062.0,6765.0
8310,352.0,241.0,3780.0,264.0,849,7883,6055.0,618.0,2890.0,158.0,180,2987,6154,14.0,4668,457,30.0,562.0,41.0,366.0,37.0,1551.0,9.0,420.0,2131.0,6.0,273.0,90.0,189.0,787,6994.0,2851,1831,18.0,347.0,34.0,1487,120.0,170.0,3088.0,5004.0,6777.0
8311,343.0,233.0,3798.0,266.0,851,7882,5961.0,609.0,2877.0,158.0,183,3069,6037,14.0,4639,464,31.0,568.0,41.0,365.0,37.0,1540.0,8.0,423.0,2218.0,6.0,289.0,88.0,167.0,759,6725.0,2866,1830,17.0,386.0,33.0,1458,117.0,175.0,3088.0,4847.0,6790.0
8312,338.0,225.0,3837.0,271.0,862,7907,5923.0,598.0,2837.0,162.0,184,3333,5814,14.0,4587,478,31.0,568.0,41.0,366.0,36.0,1505.0,9.0,424.0,2348.0,5.0,295.0,91.0,166.0,750,6865.0,2873,1812,17.0,390.0,35.0,1446,118.0,178.0,3088.0,4701.0,6744.0
8313,336.0,211.0,3762.0,266.0,856,7882,5738.0,558.0,2778.0,183.0,189,3343,5441,12.0,4358,484,30.0,595.0,41.0,368.0,35.0,1445.0,8.0,330.0,2392.0,5.0,295.0,81.0,133.0,501,5129.0,2712,1627,17.0,405.0,30.0,1409,111.0,176.0,2993.0,4533.0,6637.0
8314,333.0,196.0,3747.0,266.0,855,7818,5530.0,520.0,2721.0,193.0,186,3392,5183,12.0,4251,490,30.0,595.0,42.0,367.0,36.0,1413.0,8.0,325.0,2403.0,5.0,296.0,81.0,130.0,571,5109.0,2681,1595,17.0,409.0,28.0,1390,112.0,171.0,2890.0,4387.0,6566.0
8315,320.0,192.0,3711.0,267.0,855,7796,5258.0,471.0,2540.0,203.0,187,3562,4856,12.0,4088,496,29.0,599.0,49.0,366.0,35.0,1282.0,8.0,334.0,2505.0,5.0,297.0,80.0,132.0,692,5124.0,2688,1561,17.0,413.0,29.0,1334,112.0,163.0,2778.0,4245.0,6105.0
8316,242.0,138.0,3500.0,260.0,831,7675,4134.0,353.0,2264.0,201.0,188,3581,3400,11.0,3310,510,29.0,624.0,49.0,369.0,35.0,1131.0,8.0,328.0,2520.0,3.0,296.0,80.0,146.0,684,5111.0,2452,1391,16.0,409.0,26.0,1257,74.0,161.0,2287.0,3406.0,4885.0
8317,220.0,129.0,3509.0,260.0,810,7666,3486.0,325.0,2093.0,181.0,188,3693,3207,10.0,3121,525,27.0,624.0,50.0,363.0,36.0,984.0,7.0,304.0,2582.0,2.0,297.0,81.0,147.0,734,5209.0,2421,1294,13.0,401.0,29.0,1211,81.0,156.0,1875.0,2697.0,4008.0
8318,182.0,122.0,3475.0,257.0,816,7655,3118.0,302.0,1874.0,182.0,183,3792,2967,11.0,2913,510,28.0,570.0,52.0,345.0,36.0,842.0,7.0,297.0,2591.0,2.0,294.0,79.0,144.0,750,5177.0,2379,1199,11.0,400.0,29.0,1155,85.0,151.0,1570.0,2131.0,3106.0
8319,145.0,115.0,3422.0,255.0,800,7630,2826.0,289.0,1808.0,183.0,182,3826,2799,10.0,2709,505,27.0,538.0,47.0,326.0,35.0,717.0,6.0,288.0,2634.0,2.0,294.0,80.0,145.0,755,5255.0,2319,1171,11.0,358.0,29.0,1131,74.0,145.0,1406.0,1730.0,3007.0
8320,114.0,99.0,3404.0,254.0,798,7580,2632.0,282.0,1689.0,185.0,190,3916,2758,9.0,2559,493,28.0,528.0,41.0,201.0,35.0,659.0,6.0,276.0,2685.0,1.0,299.0,80.0,150.0,757,5313.0,2292,1153,11.0,348.0,18.0,1063,75.0,141.0,1252.0,1584.0,2674.0
8321,113.0,94.0,3366.0,252.0,800,7603,2401.0,254.0,1614.0,196.0,203,3996,2678,8.0,2465,494,28.0,490.0,40.0,203.0,35.0,593.0,6.0,280.0,2738.0,1.0,305.0,80.0,152.0,795,5330.0,2276,1143,9.0,350.0,19.0,1043,75.0,165.0,1018.0,1228.0,2371.0
8322,93.0,73.0,1282.0,128.0,702,7269,1793.0,221.0,1067.0,199.0,207,4092,2422,7.0,2137,495,28.0,468.0,40.0,205.0,34.0,388.0,4.0,280.0,2758.0,1.0,303.0,78.0,153.0,813,5193.0,2236,964,10.0,340.0,20.0,995,73.0,147.0,461.0,675.0,1695.0
8323,90.0,73.0,1267.0,78.0,393,1913,1747.0,218.0,1084.0,196.0,208,4186,2412,5.0,2160,493,28.0,467.0,41.0,201.0,33.0,379.0,2.0,283.0,2832.0,1.0,302.0,82.0,152.0,811,5157.0,2220,934,10.0,328.0,18.0,1020,68.0,146.0,431.0,612.0,1699.0
8324,90.0,72.0,1236.0,92.0,407,2042,1668.0,213.0,1043.0,196.0,201,4176,2386,5.0,2143,474,27.0,461.0,39.0,202.0,34.0,337.0,2.0,234.0,2834.0,1.0,299.0,80.0,152.0,808,5125.0,2034,907,10.0,322.0,19.0,1000,66.0,146.0,408.0,509.0,1686.0
8325,92.0,75.0,1259.0,55.0,378,1575,1734.0,222.0,1051.0,201.0,203,4229,2324,5.0,2171,484,30.0,456.0,41.0,201.0,33.0,323.0,2.0,242.0,2872.0,1.0,302.0,81.0,152.0,810,5213.0,2211,899,9.0,300.0,21.0,1055,67.0,148.0,375.0,512.0,1663.0
8326,92.0,76.0,1266.0,54.0,386,1638,1744.0,224.0,1053.0,229.0,214,4325,2315,5.0,2217,497,29.0,452.0,41.0,201.0,32.0,327.0,2.0,238.0,2979.0,1.0,322.0,84.0,158.0,819,5227.0,2235,871,9.0,302.0,19.0,1064,68.0,148.0,380.0,523.0,1670.0
8327,91.0,76.0,1274.0,54.0,378,1626,1756.0,219.0,1048.0,257.0,218,4368,2283,5.0,2234,492,31.0,442.0,40.0,202.0,34.0,336.0,2.0,237.0,3008.0,1.0,323.0,85.0,158.0,809,5252.0,2302,866,9.0,301.0,21.0,1093,66.0,147.0,380.0,524.0,1669.0
8328,94.0,75.0,1301.0,56.0,382,1635,1770.0,222.0,1033.0,280.0,230,4467,2320,5.0,2243,507,31.0,439.0,40.0,204.0,34.0,354.0,2.0,242.0,3043.0,1.0,334.0,92.0,174.0,824,5226.0,2183,808,8.0,302.0,21.0,1120,61.0,149.0,367.0,534.0,1678.0
8329,95.0,80.0,1294.0,54.0,392,1721,1865.0,215.0,1044.0,281.0,226,4645,2381,5.0,2313,499,32.0,447.0,44.0,205.0,34.0,350.0,2.0,234.0,3074.0,1.0,335.0,93.0,181.0,828,5226.0,2088,803,7.0,313.0,21.0,1185,65.0,161.0,369.0,536.0,1674.0
8330,95.0,82.0,1278.0,57.0,402,1758,1931.0,197.0,1046.0,266.0,231,4724,2360,5.0,2353,513,31.0,413.0,46.0,207.0,34.0,352.0,2.0,240.0,3136.0,1.0,342.0,93.0,179.0,850,5192.0,1979,763,7.0,298.0,18.0,1181,68.0,163.0,370.0,541.0,1669.0
8331,94.0,75.0,858.0,59.0,399,1759,1940.0,189.0,1050.0,267.0,233,4649,2310,5.0,2289,520,31.0,419.0,46.0,207.0,34.0,351.0,2.0,243.0,3138.0,1.0,344.0,93.0,181.0,855,5109.0,1876,716,7.0,298.0,18.0,1167,67.0,162.0,366.0,548.0,1558.0
8332,96.0,76.0,853.0,58.0,391,1748,1917.0,189.0,1023.0,271.0,223,4602,2274,5.0,2257,504,31.0,413.0,44.0,206.0,34.0,348.0,2.0,256.0,3108.0,1.0,340.0,91.0,180.0,847,5022.0,1779,642,6.0,293.0,18.0,1161,68.0,163.0,363.0,545.0,1555.0
8333,98.0,76.0,862.0,58.0,396,1772,1929.0,190.0,1029.0,286.0,226,4614,2280,5.0,2252,513,31.0,421.0,45.0,207.0,33.0,352.0,2.0,262.0,3117.0,1.0,340.0,93.0,183.0,853,4960.0,1522,638,5.0,296.0,17.0,1190,69.0,163.0,363.0,547.0,1555.0
8334,97.0,75.0,866.0,58.0,387,1789,1915.0,166.0,1003.0,286.0,217,4442,2108,5.0,2195,498,30.0,414.0,45.0,208.0,34.0,347.0,2.0,254.0,3113.0,1.0,344.0,93.0,180.0,845,4325.0,527,448,2.0,291.0,15.0,1167,68.0,158.0,360.0,546.0,1560.0
8335,97.0,75.0,844.0,59.0,348,1771,1886.0,174.0,983.0,279.0,220,4545,2171,5.0,2230,509,29.0,436.0,46.0,206.0,33.0,345.0,2.0,260.0,3137.0,1.0,347.0,91.0,189.0,854,4422.0,493,445,2.0,322.0,14.0,1194,69.0,166.0,361.0,627.0,1597.0
8336,97.0,80.0,873.0,54.0,353,1896,1927.0,179.0,950.0,284.0,219,4768,2220,5.0,2293,503,29.0,444.0,47.0,189.0,34.0,352.0,2.0,268.0,3218.0,1.0,349.0,94.0,195.0,854,4513.0,503,451,2.0,326.0,15.0,1219,68.0,176.0,361.0,624.0,1644.0
8337,99.0,82.0,882.0,53.0,353,1986,1927.0,179.0,891.0,286.0,217,4843,2292,5.0,2313,500,30.0,455.0,47.0,191.0,34.0,346.0,2.0,261.0,3257.0,1.0,363.0,94.0,193.0,852,4560.0,499,451,2.0,329.0,15.0,1210,68.0,175.0,377.0,628.0,1673.0
8338,109.0,85.0,891.0,54.0,352,2150,2023.0,177.0,838.0,289.0,222,5012,2473,5.0,2385,504,30.0,493.0,47.0,191.0,34.0,350.0,2.0,270.0,3388.0,1.0,395.0,94.0,196.0,851,4639.0,505,443,2.0,338.0,18.0,1243,78.0,175.0,418.0,625.0,1720.0
8339,110.0,85.0,890.0,56.0,359,2166,2054.0,188.0,837.0,288.0,227,5095,2513,5.0,2392,476,30.0,501.0,39.0,177.0,34.0,346.0,2.0,258.0,3421.0,0.0,411.0,93.0,197.0,852,4574.0,496,444,2.0,344.0,18.0,1259,79.0,173.0,427.0,624.0,1746.0
8340,111.0,85.0,890.0,56.0,361,2193,2065.0,189.0,840.0,302.0,225,5055,2561,5.0,2391,475,30.0,502.0,35.0,176.0,34.0,377.0,2.0,270.0,3424.0,1.0,413.0,87.0,223.0,844,4546.0,486,443,2.0,343.0,18.0,1275,79.0,176.0,425.0,626.0,1755.0
8341,113.0,86.0,889.0,53.0,359,2114,2070.0,177.0,848.0,303.0,213,5041,2669,5.0,2429,442,29.0,478.0,34.0,181.0,33.0,371.0,2.0,260.0,3307.0,0.0,422.0,89.0,226.0,740,4509.0,481,442,2.0,347.0,18.0,1303,77.0,173.0,426.0,665.0,1743.0
8342,117.0,87.0,900.0,51.0,366,2104,2230.0,190.0,895.0,306.0,202,5270,3277,5.0,2615,452,29.0,492.0,35.0,188.0,33.0,379.0,2.0,270.0,3352.0,1.0,422.0,88.0,229.0,746,4535.0,479,442,2.0,430.0,19.0,1327,80.0,176.0,430.0,696.0,1748.0
8343,117.0,93.0,976.0,46.0,378,1901,2880.0,252.0,1081.0,284.0,244,5938,4360,5.0,3176,393,27.0,425.0,35.0,188.0,34.0,379.0,2.0,268.0,2886.0,1.0,404.0,90.0,230.0,886,4526.0,485,443,1.0,421.0,20.0,1302,78.0,176.0,428.0,693.0,1577.0
8344,131.0,112.0,978.0,45.0,373,1823,3472.0,295.0,1283.0,286.0,235,6250,4693,6.0,3236,373,27.0,411.0,34.0,162.0,34.0,371.0,2.0,253.0,2847.0,1.0,399.0,88.0,249.0,1050,4468.0,481,430,1.0,396.0,19.0,1271,74.0,165.0,417.0,692.0,1563.0
8345,138.0,122.0,1119.0,48.0,414,2107,5009.0,519.0,2231.0,371.0,247,7029,5059,7.0,3431,387,27.0,418.0,36.0,130.0,34.0,353.0,3.0,252.0,3300.0,1.0,512.0,88.0,238.0,1113,4509.0,473,431,1.0,391.0,20.0,1241,71.0,163.0,415.0,685.0,1557.0
8346,142.0,124.0,1155.0,58.0,471,2538,5839.0,632.0,2429.0,378.0,245,7133,5316,7.0,3440,401,27.0,420.0,36.0,143.0,34.0,369.0,3.0,260.0,3553.0,1.0,471.0,89.0,240.0,1186,4559.0,479,432,1.0,444.0,20.0,1258,70.0,168.0,415.0,685.0,1387.0
8347,145.0,122.0,1154.0,63.0,492,2709,6033.0,640.0,2449.0,395.0,254,7108,5556,7.0,3509,407,25.0,418.0,36.0,140.0,34.0,360.0,3.0,248.0,3591.0,1.0,411.0,91.0,238.0,1178,4533.0,477,435,1.0,434.0,20.0,1264,69.0,157.0,416.0,683.0,1380.0
8348,145.0,125.0,1161.0,69.0,513,2830,6148.0,655.0,2640.0,410.0,266,7262,5798,7.0,3524,416,27.0,421.0,36.0,143.0,34.0,340.0,3.0,261.0,3642.0,1.0,474.0,95.0,246.0,1187,4532.0,478,431,1.0,417.0,20.0,1267,99.0,159.0,403.0,680.0,1397.0
8349,142.0,118.0,1151.0,68.0,515,2849,6136.0,659.0,2682.0,408.0,277,7462,6275,7.0,3649,406,27.0,415.0,36.0,143.0,35.0,338.0,3.0,258.0,3693.0,1.0,408.0,99.0,242.0,1181,4492.0,481,410,1.0,423.0,21.0,1265,98.0,158.0,400.0,680.0,1387.0
8350,144.0,122.0,1151.0,68.0,523,2875,6204.0,664.0,2732.0,408.0,313,7581,6516,6.0,3710,402,26.0,418.0,35.0,142.0,34.0,336.0,3.0,259.0,3801.0,1.0,414.0,109.0,247.0,1185,4481.0,481,410,1.0,427.0,21.0,1269,99.0,157.0,363.0,458.0,1381.0
8351,143.0,123.0,1147.0,76.0,529,2848,6191.0,662.0,2776.0,410.0,311,7645,6455,5.0,3717,413,21.0,419.0,33.0,141.0,35.0,335.0,3.0,261.0,3724.0,1.0,466.0,112.0,244.0,1179,4449.0,487,410,1.0,431.0,21.0,1252,96.0,158.0,362.0,396.0,1298.0
8352,135.0,119.0,1213.0,98.0,541,2908,6191.0,665.0,2788.0,448.0,305,7851,6395,5.0,3699,395,20.0,327.0,33.0,150.0,35.0,285.0,3.0,135.0,3646.0,1.0,454.0,106.0,250.0,1179,4366.0,484,408,1.0,423.0,21.0,1170,99.0,159.0,361.0,417.0,1305.0
8353,134.0,118.0,1222.0,109.0,532,2938,6130.0,663.0,2805.0,448.0,307,7834,6429,5.0,3708,388,12.0,316.0,32.0,152.0,35.0,285.0,3.0,134.0,3545.0,1.0,451.0,102.0,222.0,1183,4411.0,481,410,1.0,488.0,21.0,1159,99.0,157.0,359.0,430.0,1303.0
8354,136.0,118.0,1211.0,114.0,578,2941,6179.0,659.0,2797.0,478.0,314,7860,6466,4.0,3725,465,15.0,464.0,33.0,153.0,34.0,321.0,3.0,153.0,3648.0,1.0,491.0,104.0,220.0,1188,4405.0,479,409,1.0,523.0,23.0,1197,99.0,160.0,361.0,428.0,1300.0
8355,139.0,118.0,1218.0,114.0,595,2987,6198.0,666.0,2823.0,486.0,328,7902,6567,6.0,3787,496,15.0,505.0,30.0,145.0,35.0,402.0,3.0,152.0,3656.0,1.0,490.0,103.0,226.0,1202,4301.0,477,408,1.0,556.0,37.0,1287,98.0,182.0,371.0,427.0,1301.0
8356,141.0,122.0,1231.0,115.0,672,2987,6336.0,692.0,2902.0,489.0,364,7874,6661,6.0,3904,758,33.0,637.0,29.0,145.0,35.0,403.0,4.0,153.0,4039.0,2.0,521.0,89.0,202.0,1190,4057.0,468,394,1.0,559.0,37.0,1355,118.0,208.0,401.0,423.0,1217.0
8357,146.0,131.0,1230.0,120.0,672,3001,6370.0,689.0,2900.0,487.0,363,7881,6705,6.0,3948,744,32.0,615.0,29.0,144.0,35.0,400.0,4.0,153.0,4068.0,2.0,491.0,86.0,180.0,1186,4037.0,466,393,1.0,566.0,35.0,1384,118.0,211.0,408.0,388.0,1211.0
8358,147.0,128.0,1220.0,123.0,677,2953,6385.0,700.0,2913.0,492.0,369,7882,6746,5.0,3996,719,33.0,611.0,24.0,144.0,34.0,398.0,4.0,153.0,4252.0,2.0,491.0,88.0,181.0,1201,3832.0,441,373,1.0,597.0,37.0,1404,120.0,221.0,419.0,391.0,1009.0
8359,146.0,130.0,1215.0,120.0,684,2967,6372.0,697.0,2909.0,559.0,367,7843,6707,6.0,4004,781,34.0,697.0,25.0,143.0,36.0,404.0,4.0,152.0,4224.0,1.0,489.0,89.0,214.0,1262,4022.0,462,395,1.0,596.0,36.0,1414,118.0,214.0,416.0,389.0,1003.0
8360,150.0,128.0,1187.0,122.0,685,3027,6396.0,695.0,2918.0,579.0,363,7806,6750,6.0,4020,807,35.0,726.0,24.0,145.0,36.0,410.0,4.0,152.0,4316.0,3.0,488.0,89.0,238.0,1295,4257.0,496,416,1.0,595.0,37.0,1425,121.0,219.0,417.0,374.0,951.0
8361,151.0,138.0,1233.0,118.0,693,3246,6424.0,704.0,2952.0,591.0,368,7766,6721,6.0,4038,807,35.0,732.0,26.0,164.0,36.0,414.0,4.0,153.0,4360.0,3.0,493.0,88.0,256.0,1324,4470.0,515,436,1.0,604.0,36.0,1433,122.0,224.0,414.0,296.0,716.0
8362,147.0,140.0,1233.0,120.0,697,3341,6433.0,707.0,2968.0,592.0,369,7712,6707,6.0,4020,808,34.0,704.0,25.0,169.0,35.0,421.0,5.0,153.0,4373.0,3.0,493.0,89.0,278.0,1346,4447.0,524,444,1.0,601.0,37.0,1445,121.0,224.0,420.0,357.0,712.0
8363,143.0,141.0,1198.0,119.0,683,3367,6417.0,703.0,2978.0,592.0,366,7640,6652,6.0,3982,802,35.0,708.0,22.0,162.0,5.0,421.0,5.0,152.0,4315.0,3.0,492.0,81.0,268.0,1319,4266.0,513,430,1.0,600.0,37.0,1431,120.0,223.0,418.0,412.0,584.0
8364,147.0,140.0,1196.0,119.0,687,3365,6452.0,711.0,2980.0,593.0,369,7641,6685,5.0,3996,788,35.0,706.0,23.0,162.0,4.0,414.0,5.0,153.0,4300.0,3.0,495.0,82.0,268.0,1315,4309.0,500,428,2.0,601.0,39.0,1432,134.0,222.0,417.0,410.0,584.0
8365,149.0,140.0,1189.0,119.0,688,3353,6470.0,709.0,2980.0,595.0,373,7686,6693,6.0,4008,793,34.0,710.0,22.0,164.0,5.0,416.0,5.0,153.0,4335.0,3.0,494.0,83.0,273.0,1341,4334.0,502,428,2.0,603.0,39.0,1454,133.0,224.0,418.0,413.0,588.0
8366,148.0,142.0,1172.0,119.0,692,3352,6464.0,709.0,2984.0,594.0,373,7726,6682,6.0,4004,797,35.0,711.0,23.0,163.0,5.0,416.0,5.0,152.0,4299.0,3.0,492.0,83.0,270.0,1337,4347.0,500,430,2.0,604.0,39.0,1460,135.0,223.0,416.0,415.0,588.0
8367,152.0,142.0,1169.0,118.0,687,3339,6464.0,711.0,2979.0,590.0,374,7718,6676,6.0,4007,801,34.0,707.0,23.0,164.0,5.0,416.0,5.0,152.0,4300.0,3.0,493.0,83.0,271.0,1344,4383.0,505,428,2.0,603.0,39.0,1454,135.0,225.0,407.0,416.0,587.0
8368,152.0,140.0,1138.0,116.0,689,3327,6462.0,704.0,2972.0,590.0,369,7713,6681,6.0,4001,798,35.0,712.0,23.0,163.0,5.0,420.0,5.0,153.0,4298.0,3.0,488.0,83.0,274.0,1342,4366.0,502,425,2.0,600.0,39.0,1449,135.0,223.0,407.0,415.0,585.0
